Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
11/26/21,Sex_unknown,2092005,0.9,0.9,1478488,,,0.7,0.7,5.3,0.2,0.7,0.2,78849,20499
11/26/21,Race_eth_NHAIAN,1538698,0.9,0.7,1278075,63.2,52.5,0.8,0.6,21.8,0.7,0.8,0.7,278373,64359
11/26/21,Ages_75+_yrs,21942503,9.5,9.5,19268927,95,84.1,9.7,9.7,50,21.8,9.7,14.6,9628232,1539822
11/26/21,Race_eth_NHBlack,17166663,10,7.4,15087396,41.7,36.6,9.8,7.6,18.2,7,9.8,7.5,2738336,702946
11/26/21,Race_eth_NHWhite,97177697,56.5,41.9,88306650,49.2,44.7,57.4,44.2,30.7,68.9,57.4,66.1,27088013,6193621
11/26/21,Race_eth_unknown,60149045,35,25.9,45600153,,,29.6,22.8,10.8,12.5,29.6,12.3,4921236,1154164
11/26/21,Ages_12-15_yrs,10040237,4.3,4.3,8465972,59.4,50.1,4.2,4.2,0.3,0,4.2,0,21865,2418
11/26/21,Ages_<5yrs,9605,0,0,2677,0,0,0,0,0,0,0,0,0,0
11/26/21,Ages_65-74_yrs,32217439,13.9,13.9,28536838,95,89.5,14.3,14.3,45,29,14.3,20.2,12842610,2126760
11/26/21,Sex_Male,109633145,47.7,47.2,93954267,67.1,57.5,47.4,47.1,20.7,43.9,47.4,45.6,19401872,4788234
11/26/21,Race_eth_NHMult_Oth,10344288,6,4.5,9073828,95,95,5.9,4.5,26.9,6.2,5.9,5.4,2439716,502442
11/26/21,Race_eth_Hispanic,34036918,19.8,14.7,29467296,53.4,46.2,19.1,14.8,13.8,10.3,19.1,12,4057787,1121621
11/26/21,Race_eth_NHNHOPI,535022,0.3,0.2,481317,57.6,51.8,0.3,0.2,16.4,0.2,0.3,0.2,79038,20228
11/26/21,Race_eth_NHAsian,11166436,6.5,4.8,10270424,58.8,54.1,6.7,5.1,25.8,6.7,6.7,8.1,2641321,761084
11/25/21,Race_eth_NHBlack,17144325,10,7.4,15072144,41.6,36.6,9.8,7.6,17.9,7,9.8,7.6,2696675,696410
11/25/21,Ages_25-39_yrs,49098616,21.2,21.2,42417108,71.8,62,21.3,21.3,11.4,11.1,21.3,15.4,4819603,1587888
11/25/21,Ages_40-49_yrs,32499967,14,14,28714829,79.7,70.4,14.4,14.4,15.7,10.3,14.4,13.8,4496443,1424707
11/25/21,Race_eth_unknown,60073133,35,25.9,45567350,,,29.6,22.9,10.6,12.5,29.6,12.3,4847899,1135731
11/25/21,Ages_12-17_yrs,15517061,6.7,6.7,13230174,61.3,52.3,6.6,6.6,0.4,0.1,6.6,0.1,49584,9841
11/25/21,Race_eth_NHMult_Oth,10331830,6,4.5,9064143,95,95,5.9,4.5,26.6,6.2,5.9,5.4,2404417,493744
11/25/21,Race_eth_NHWhite,97049852,56.5,41.9,88230944,49.2,44.7,57.4,44.3,30.3,68.9,57.4,66,26668345,6074221
11/25/21,Race_eth_NHNHOPI,534182,0.3,0.2,480743,57.5,51.8,0.3,0.2,16.2,0.2,0.3,0.2,77574,19976
11/25/21,Age_unknown,23937,0,0,5748,,,0,0,0,0,0,0,0,0
11/25/21,US,231801669,,100,199390323,69.8,60.1,,100,21.9,,100,,43531776,10340869
11/25/21,Ages_5-11_yrs,4474835,1.9,1.9,160511,15.6,0.6,0.1,0.1,0,0,0,0,0,0
11/25/21,Age_known,231777732,99.9,99.9,199384575,,,99.9,99.9,21.9,99.9,99.9,99.9,43531776,10340869
11/25/21,Race_eth_Hispanic,33988180,19.8,14.7,29437609,53.3,46.2,19.1,14.8,13.5,10.3,19.1,12,3980055,1108534
11/25/21,Sex_Male,109482575,47.7,47.2,93868925,67,57.4,47.4,47.1,20.3,43.9,47.4,45.5,19079489,4696088
11/25/21,Sex_Female,120229325,52.3,51.9,104043451,71.3,61.7,52.6,52.2,23.4,56.1,52.6,54.5,24374346,5624432
11/25/21,Ages_18-24_yrs,20883384,9,9,17698339,68.3,57.9,8.9,8.9,5.1,2.1,8.9,3.7,906402,381483
11/25/21,Sex_unknown,2089769,0.9,0.9,1477947,,,0.7,0.7,5.3,0.2,0.7,0.2,77941,20349
11/25/21,Ages_<12yrs,4489116,1.9,1.9,164352,9.3,0.3,0.1,0.1,0,0,0,0,0,0
11/25/21,Ages_<5yrs,9555,0,0,2667,0,0,0,0,0,0,0,0,0,0
11/25/21,Race_eth_known,171728505,99.9,74.1,153822892,,,99.9,77.1,25.2,99.9,99.9,99.9,38683877,9205138
11/25/21,Race_eth_NHAsian,11143625,6.5,4.8,10260314,58.7,54,6.7,5.1,25.2,6.7,6.7,8.1,2581446,748369
11/25/21,Race_eth_NHAIAN,1536511,0.9,0.7,1276995,63.1,52.4,0.8,0.6,21.6,0.7,0.8,0.7,275365,63884
11/25/21,Ages_65-74_yrs,32195877,13.9,13.9,28528412,95,89.5,14.3,14.3,44.6,29.3,14.3,20.6,12737809,2127652
11/25/21,Ages_16-17_yrs,5488143,2.4,2.4,4775122,65.4,56.9,2.4,2.4,0.6,0.1,2.4,0.1,27942,7456
11/25/21,Ages_50-64_yrs,55164132,23.8,23.8,49367079,86.7,77.5,24.8,24.8,22.2,25.2,24.8,31.6,10959753,3268323
11/25/21,Ages_12-15_yrs,10028918,4.3,4.3,8455052,59.3,50,4.2,4.2,0.3,0,4.2,0,21642,2385
11/25/21,Ages_75+_yrs,21929579,9.5,9.5,19264282,95,84.1,9.7,9.7,49.6,22,9.7,14.9,9562182,1540975
11/25/21,Sex_known,229711900,99.9,99.1,197912376,,,99.9,99.3,22,99.9,99.9,99.9,43453835,10320520
11/24/21,Race_eth_NHAIAN,1536490,0.9,0.7,1276987,63.1,52.4,0.8,0.6,21.6,0.7,0.8,0.7,275329,70420
11/24/21,Ages_5-11_yrs,4472897,1.9,1.9,159904,15.6,0.6,0.1,0.1,0,0,0,0,0,0
11/24/21,Ages_<12yrs,4487176,1.9,1.9,163742,9.3,0.3,0.1,0.1,0,0,0,0,0,0
11/24/21,Age_known,231768731,99.9,99.9,199379555,,,99.9,99.9,21.8,99.9,99.9,99.9,43518744,11471908
11/24/21,Ages_12-17_yrs,15516108,6.7,6.7,13229504,61.3,52.3,6.6,6.6,0.4,0.1,6.6,0.1,49546,10699
11/24/21,Race_eth_NHNHOPI,534076,0.3,0.2,480700,57.5,51.8,0.3,0.2,16.1,0.2,0.3,0.2,77496,22121
11/24/21,Ages_50-64_yrs,55162632,23.8,23.8,49366339,86.7,77.5,24.8,24.8,22.2,25.2,24.8,31.4,10955624,3606395
11/24/21,Race_eth_Hispanic,33985636,19.8,14.7,29436206,53.3,46.2,19.1,14.8,13.5,10.3,19.1,12,3978589,1223089
11/24/21,Ages_<5yrs,9554,0,0,2664,0,0,0,0,0,0,0,0,0,0
11/24/21,Race_eth_NHAsian,11142797,6.5,4.8,10260014,58.7,54,6.7,5.1,25.2,6.7,6.7,8,2579590,821369
11/24/21,Race_eth_NHBlack,17143821,10,7.4,15071711,41.6,36.6,9.8,7.6,17.9,7,9.8,7.5,2695987,768339
11/24/21,Ages_65-74_yrs,32195290,13.9,13.9,28528154,95,89.5,14.3,14.3,44.6,29.3,14.3,20.8,12735752,2384982
11/24/21,Age_unknown,23931,0,0,5748,,,0,0,0,0,0,0,0,0
11/24/21,Sex_Female,120224881,52.3,51.9,104041046,71.3,61.7,52.6,52.2,23.4,56.1,52.6,54.9,24367726,6283001
11/24/21,Ages_40-49_yrs,32498970,14,14,28714198,79.7,70.4,14.4,14.4,15.7,10.3,14.4,13.8,4494474,1582364
11/24/21,Sex_unknown,2089719,0.9,0.9,1477937,,,0.7,0.7,5.3,0.2,0.7,0.2,77925,23062
11/24/21,Race_eth_unknown,60071147,35,25.9,45566414,,,29.6,22.9,10.6,12.5,29.6,12.4,4846247,1262740
11/24/21,Race_eth_NHWhite,97047183,56.5,41.9,88229272,49.2,44.7,57.4,44.3,30.2,68.9,57.4,66.2,26661821,6756444
11/24/21,Race_eth_NHMult_Oth,10331481,6,4.5,9063918,95,95,5.9,4.5,26.6,6.2,5.9,5.4,2403685,547386
11/24/21,Ages_25-39_yrs,49096867,21.2,21.2,42415748,71.8,62,21.3,21.3,11.4,11.1,21.3,15.3,4817321,1753419
11/24/21,Ages_18-24_yrs,20882550,9,9,17697785,68.3,57.9,8.9,8.9,5.1,2.1,8.9,3.6,905517,410770
11/24/21,Ages_12-15_yrs,10028286,4.3,4.3,8454590,59.3,50,4.2,4.2,0.3,0,4.2,0,21628,2590
11/24/21,US,231792662,,100,199385303,69.8,60.1,,100,21.8,,100,,43518744,11471908
11/24/21,Ages_75+_yrs,21929138,9.5,9.5,19264085,95,84.1,9.7,9.7,49.6,22,9.7,15,9560510,1723279
11/24/21,Ages_16-17_yrs,5487822,2.4,2.4,4774914,65.4,56.9,2.4,2.4,0.6,0.1,2.4,0.1,27918,8109
11/24/21,Sex_known,229702943,99.9,99.1,197907366,,,99.9,99.3,22,99.9,99.9,99.9,43440819,11448846
11/24/21,Race_eth_known,171721484,99.9,74.1,153818808,,,99.9,77.1,25.2,99.9,99.9,99.9,38672497,10209168
11/24/21,Sex_Male,109478062,47.7,47.2,93866320,67,57.4,47.4,47.1,20.3,43.9,47.4,45.1,19073093,5165845
11/23/21,Ages_25-39_yrs,49026816,21.2,21.2,42375813,71.7,62,21.3,21.3,11,10.9,21.3,15,4674081,1726447
11/23/21,Ages_12-15_yrs,10011524,4.3,4.3,8445387,59.2,49.9,4.2,4.2,0.3,0.1,4.2,0,21393,2521
11/23/21,Race_eth_known,171409746,99.9,74.1,153694710,,,99.9,77.1,24.7,99.9,99.9,99.9,37937565,10267186
11/23/21,Age_known,231365290,99.9,99.9,199226312,,,99.9,99.9,21.4,99.9,99.9,99.9,42696829,11542096
11/23/21,Sex_known,229302158,99.9,99.1,197754670,,,99.9,99.3,21.6,99.9,99.9,99.9,42620211,11518565
11/23/21,Ages_<12yrs,4348366,1.9,1.9,145020,9,0.3,0.1,0.1,0,0,0,0,0,0
11/23/21,Ages_12-17_yrs,15493930,6.7,6.7,13216808,61.2,52.2,6.6,6.6,0.4,0.1,6.6,0.1,48353,10170
11/23/21,Sex_Female,120024824,52.3,51.9,103967153,71.2,61.7,52.6,52.2,23.1,56.2,52.6,55.4,23949656,6379845
11/23/21,Ages_40-49_yrs,32461443,14,14,28694054,79.6,70.3,14.4,14.4,15.2,10.2,14.4,13.6,4369724,1568116
11/23/21,Race_eth_NHWhite,96895093,56.5,41.9,88169325,49.1,44.7,57.4,44.3,29.7,69.1,57.4,66.7,26211675,6848749
11/23/21,Sex_Male,109277334,47.7,47.2,93787517,66.9,57.4,47.4,47.1,19.9,43.8,47.4,44.6,18670555,5138720
11/23/21,Ages_50-64_yrs,55102934,23.8,23.8,49339002,86.6,77.5,24.8,24.8,21.7,25,24.8,31,10683594,3581241
11/23/21,Ages_5-11_yrs,4334164,1.9,1.9,141195,15.1,0.5,0.1,0.1,0,0,0,0,0,0
11/23/21,Ages_18-24_yrs,20847298,9,9,17679576,68.2,57.8,8.9,8.9,4.8,2,8.9,3.2,846928,373553
11/23/21,Age_unknown,23893,0,0,5745,,,0,0,0,0,0,0,0,0
11/23/21,Ages_75+_yrs,21913424,9.5,9.5,19257754,95,84.1,9.7,9.7,49.2,22.2,9.7,15.6,9468534,1805351
11/23/21,Race_eth_Hispanic,33914961,19.8,14.7,29406994,53.2,46.1,19.1,14.8,13.2,10.2,19.1,11.8,3881706,1213552
11/23/21,Sex_unknown,2087025,0.9,0.9,1477387,,,0.7,0.7,5.2,0.2,0.7,0.2,76618,23531
11/23/21,Race_eth_unknown,59979406,35,25.9,45537266,,,29.6,22.9,10.5,12.5,29.6,12.4,4759264,1274910
11/23/21,Ages_<5yrs,9483,0,0,2652,0,0,0,0,0,0,0,0,0,0
11/23/21,Race_eth_NHBlack,17111822,10,7.4,15054976,41.5,36.5,9.8,7.6,17.5,7,9.8,7.5,2638920,769322
11/23/21,Ages_65-74_yrs,32171079,13.9,13.9,28518285,95,89.4,14.3,14.3,44.2,29.5,14.3,21.5,12605615,2477218
11/23/21,Ages_16-17_yrs,5482406,2.4,2.4,4771421,65.3,56.9,2.4,2.4,0.6,0.1,2.4,0.1,26960,7649
11/23/21,Race_eth_NHMult_Oth,10313908,6,4.5,9056258,95,95,5.9,4.5,26.1,6.2,5.9,5.3,2361736,548819
11/23/21,Race_eth_NHAsian,11108455,6.5,4.8,10251357,58.5,54,6.7,5.1,24.4,6.6,6.7,7.8,2497577,796677
11/23/21,US,231389183,,100,199232057,69.7,60,,100,21.4,,100,,42696829,11542096
11/23/21,Race_eth_NHAIAN,1532568,0.9,0.7,1275659,62.9,52.4,0.8,0.6,21.2,0.7,0.8,0.7,270294,68303
11/23/21,Race_eth_NHNHOPI,532939,0.3,0.2,480141,57.4,51.7,0.3,0.2,15.8,0.2,0.3,0.2,75657,21764
11/22/21,Ages_65-74_yrs,32136895,13.9,13.9,28505097,95,89.4,14.3,14.3,43.5,29.8,14.3,22.3,12405617,2546887
11/22/21,Sex_unknown,2083226,0.9,0.9,1476592,,,0.7,0.7,5.1,0.2,0.7,0.2,74582,23963
11/22/21,Ages_<12yrs,4175349,1.8,1.8,140186,8.6,0.3,0.1,0.1,0,0,0,0,0,0
11/22/21,Ages_16-17_yrs,5477118,2.4,2.4,4767724,65.3,56.8,2.4,2.4,0.5,0.1,2.4,0.1,26020,7230
11/22/21,Race_eth_unknown,59864799,35,25.9,45506187,,,29.6,22.9,10.2,12.6,29.6,12.5,4636358,1272282
11/22/21,US,230897393,,100,199066773,69.5,60,,100,20.9,,100,,41573042,11433479
11/22/21,Race_eth_NHAsian,11075500,6.5,4.8,10243881,58.3,53.9,6.7,5.1,23.6,6.5,6.7,7.6,2416628,776845
11/22/21,Sex_Female,119778319,52.3,51.9,103886517,71.1,61.6,52.6,52.2,22.5,56.3,52.6,55.8,23365154,6367501
11/22/21,Ages_12-15_yrs,9993866,4.3,4.3,8435283,59.1,49.9,4.2,4.2,0.3,0.1,4.2,0,21119,2466
11/22/21,Ages_50-64_yrs,55028923,23.8,23.8,49305646,86.4,77.5,24.8,24.8,20.9,24.8,24.8,30.4,10316105,3479345
11/22/21,Race_eth_known,171032565,99.9,74.1,153560505,,,99.9,77.1,24.1,99.9,99.9,99.9,36936684,10161197
11/22/21,Ages_40-49_yrs,32417595,14,14,28670081,79.5,70.3,14.4,14.4,14.7,10.1,14.4,13.3,4209506,1524427
11/22/21,Race_eth_NHMult_Oth,10292560,6,4.5,9048222,95,95,5.9,4.5,25.5,6.2,5.9,5.3,2307074,541269
11/22/21,Race_eth_NHAIAN,1527633,0.9,0.7,1274074,62.7,52.3,0.8,0.6,20.7,0.7,0.8,0.7,262991,70222
11/22/21,Ages_<5yrs,9369,0,0,2650,0,0,0,0,0,0,0,0,0,0
11/22/21,Age_known,230873538,99.9,99.9,199061029,,,99.9,99.9,20.9,99.9,99.9,99.9,41573042,11433479
11/22/21,Age_unknown,23855,0,0,5744,,,0,0,0,0,0,0,0,0
11/22/21,Sex_known,228814167,99.9,99.1,197590181,,,99.9,99.3,21,99.9,99.9,99.9,41498460,11409516
11/22/21,Ages_75+_yrs,21889680,9.5,9.5,19248604,95,84,9.7,9.7,48.4,22.4,9.7,16.4,9319484,1872972
11/22/21,Sex_Male,109035848,47.7,47.2,93703664,66.7,57.3,47.4,47.1,19.4,43.7,47.4,44.2,18133306,5042015
11/22/21,Ages_18-24_yrs,20810581,9,9,17659720,68,57.7,8.9,8.9,4.5,1.9,8.9,3,790161,339197
11/22/21,Race_eth_Hispanic,33835401,19.8,14.7,29376368,53.1,46.1,19.1,14.8,12.8,10.2,19.1,11.7,3759558,1188993
11/22/21,Ages_25-39_yrs,48943531,21.2,21.2,42328688,71.6,61.9,21.3,21.3,10.6,10.8,21.3,14.5,4485030,1660955
11/22/21,Ages_12-17_yrs,15470984,6.7,6.7,13203007,61.1,52.2,6.6,6.6,0.4,0.1,6.6,0.1,47139,9696
11/22/21,Race_eth_NHNHOPI,531494,0.3,0.2,479540,57.2,51.6,0.3,0.2,15.4,0.2,0.3,0.2,73542,21567
11/22/21,Ages_5-11_yrs,4161276,1.8,1.8,136364,14.5,0.5,0.1,0.1,0,0,0,0,0,0
11/22/21,Race_eth_NHBlack,17072647,10,7.4,15035832,41.4,36.5,9.8,7.6,17,6.9,9.8,7.5,2561054,762428
11/22/21,Race_eth_NHWhite,96697330,56.5,41.9,88102588,49,44.6,57.4,44.3,29,69.2,57.4,66.9,25555837,6799873
11/21/21,Race_eth_NHAIAN,1523025,0.9,0.7,1272641,62.5,52.3,0.8,0.6,20.2,0.7,0.8,0.7,256512,71305
11/21/21,Sex_Female,119531676,52.4,51.9,103801851,70.9,61.6,52.6,52.2,21.9,56.4,52.6,56.1,22763119,6288271
11/21/21,Ages_50-64_yrs,54949497,23.9,23.8,49269798,86.3,77.4,24.8,24.8,20.2,24.6,24.8,29.7,9931452,3334981
11/21/21,Race_eth_unknown,59749097,35,25.9,45474113,,,29.6,22.9,9.9,12.6,29.6,12.6,4516302,1260168
11/21/21,Age_unknown,23816,0,0,5742,,,0,0,0,0,0,0,0,0
11/21/21,Race_eth_NHBlack,17034672,10,7.4,15016111,41.3,36.4,9.8,7.5,16.6,6.9,9.8,7.5,2484303,749009
11/21/21,Ages_40-49_yrs,32373176,14.1,14.1,28644089,79.4,70.2,14.4,14.4,14.1,10,14.4,13,4051583,1465403
11/21/21,Ages_16-17_yrs,5471751,2.4,2.4,4763937,65.2,56.8,2.4,2.4,0.5,0.1,2.4,0.1,25172,6798
11/21/21,Race_eth_NHNHOPI,530328,0.3,0.2,479035,57.1,51.6,0.3,0.2,14.9,0.2,0.3,0.2,71437,21191
11/21/21,Race_eth_NHMult_Oth,10270742,6,4.5,9039822,95,95,5.9,4.5,24.9,6.3,5.9,5.3,2251539,529107
11/21/21,Ages_75+_yrs,21864910,9.5,9.5,19239053,95,84,9.7,9.7,47.6,22.7,9.7,17.2,9166504,1930587
11/21/21,Ages_<5yrs,9262,0,0,2645,0,0,0,0,0,0,0,0,0,0
11/21/21,Race_eth_NHAsian,11044788,6.5,4.8,10236613,58.1,53.9,6.7,5.1,22.9,6.5,6.7,7.6,2338813,756571
11/21/21,Ages_18-24_yrs,20776588,9,9,17640108,67.9,57.7,8.9,8.9,4.2,1.8,8.9,2.8,742526,311068
11/21/21,Age_known,230382951,99.9,99.9,198890057,,,99.9,99.9,20.3,99.9,99.9,99.9,40432528,11234642
11/21/21,Race_eth_Hispanic,33756220,19.8,14.7,29344980,52.9,46,19.1,14.8,12.4,10.1,19.1,11.7,3641708,1164175
11/21/21,Sex_known,228327476,99.9,99.1,197419961,,,99.9,99.3,20.5,99.9,99.9,99.9,40359984,11210602
11/21/21,Ages_5-11_yrs,3995130,1.7,1.7,133962,13.9,0.5,0.1,0.1,0,0,0,0,0,0
11/21/21,Ages_12-15_yrs,9976818,4.3,4.3,8425134,59,49.8,4.2,4.2,0.2,0.1,4.2,0,20885,2400
11/21/21,Ages_65-74_yrs,32100256,13.9,13.9,28491010,95,89.4,14.3,14.3,42.8,30.2,14.3,23.1,12190605,2598097
11/21/21,US,230406767,,100,198895799,69.4,59.9,,100,20.3,,100,,40432528,11234642
11/21/21,Ages_<12yrs,4009080,1.7,1.7,137778,8.3,0.3,0.1,0.1,0,0,0,0,0,0
11/21/21,Ages_12-17_yrs,15448569,6.7,6.7,13189071,61.1,52.1,6.6,6.6,0.3,0.1,6.6,0.1,46057,9198
11/21/21,Race_eth_NHWhite,96497869,56.5,41.9,88032403,48.9,44.6,57.4,44.3,28.3,69.2,57.4,67,24871914,6683116
11/21/21,Sex_unknown,2079291,0.9,0.9,1475838,,,0.7,0.7,4.9,0.2,0.7,0.2,72544,24040
11/21/21,Race_eth_known,170657644,99.9,74.1,153421605,,,99.9,77.1,23.4,99.9,99.9,99.9,35916226,9974474
11/21/21,Ages_25-39_yrs,48860875,21.2,21.2,42279150,71.4,61.8,21.3,21.3,10.2,10.6,21.3,14.1,4303801,1585308
11/21/21,Sex_Male,108795800,47.6,47.2,93618110,66.6,57.3,47.4,47.1,18.8,43.6,47.4,43.9,17596865,4922331
11/20/21,Ages_<5yrs,9217,0,0,2645,0,0,0,0,0,0,0,0,0,0
11/20/21,Ages_<12yrs,3931029,1.7,1.7,137454,8.1,0.3,0.1,0.1,0,0,0,0,0,0
11/20/21,Ages_12-17_yrs,15439108,6.7,6.7,13183820,61,52.1,6.6,6.6,0.3,0.1,6.6,0.1,45589,9254
11/20/21,Sex_known,228121259,99.9,99.1,197360099,,,99.9,99.3,20.3,99.9,99.9,99.9,39987242,11652636
11/20/21,Age_unknown,23809,0,0,5742,,,0,0,0,0,0,0,0,0
11/20/21,Ages_16-17_yrs,5469311,2.4,2.4,4762414,65.2,56.8,2.4,2.4,0.5,0.1,2.4,0.1,24807,6808
11/20/21,Race_eth_Hispanic,33721701,19.8,14.6,29332291,52.9,46,19.1,14.8,12.3,10.1,19.1,11.6,3599033,1199723
11/20/21,Sex_Male,108694362,47.6,47.2,93587509,66.5,57.3,47.4,47.1,18.6,43.6,47.4,43.9,17428854,5115965
11/20/21,Ages_5-11_yrs,3917132,1.7,1.7,133638,13.6,0.5,0.1,0.1,0,0,0,0,0,0
11/20/21,Ages_18-24_yrs,20762977,9,9,17632596,67.9,57.7,8.9,8.9,4.1,1.8,8.9,2.6,723699,308672
11/20/21,Race_eth_NHNHOPI,529938,0.3,0.2,478883,57.1,51.6,0.3,0.2,14.8,0.2,0.3,0.2,70821,22247
11/20/21,Ages_12-15_yrs,9969797,4.3,4.3,8421406,58.9,49.8,4.2,4.2,0.2,0.1,4.2,0,20782,2446
11/20/21,Race_eth_known,170496956,99.9,74.1,153372841,,,99.9,77.1,23.2,99.9,99.9,99.9,35577127,10360607
11/20/21,Sex_Female,119426897,52.4,51.9,103772590,70.9,61.6,52.6,52.2,21.8,56.4,52.6,56.1,22558388,6536671
11/20/21,Ages_75+_yrs,21858175,9.5,9.5,19236834,95,84,9.7,9.7,47.5,22.8,9.7,17.8,9135174,2075622
11/20/21,Age_known,230176141,99.9,99.9,198830080,,,99.9,99.9,20.2,99.9,99.9,99.9,40059368,11677939
11/20/21,Race_eth_NHBlack,17020581,10,7.4,15009499,41.3,36.4,9.8,7.5,16.4,6.9,9.8,7.5,2462615,779481
11/20/21,Ages_40-49_yrs,32353635,14.1,14.1,28634550,79.3,70.2,14.4,14.4,13.9,10,14.4,12.8,3988658,1490315
11/20/21,Sex_unknown,2078691,0.9,0.9,1475723,,,0.7,0.7,4.9,0.2,0.7,0.2,72126,25303
11/20/21,Ages_25-39_yrs,48825604,21.2,21.2,42261101,71.4,61.8,21.3,21.3,10,10.6,21.3,13.7,4230760,1603991
11/20/21,Ages_50-64_yrs,54916830,23.9,23.9,49256591,86.3,77.4,24.8,24.8,19.9,24.5,24.8,29.2,9797116,3410892
11/20/21,Race_eth_NHAsian,11027878,6.5,4.8,10233382,58.1,53.9,6.7,5.1,22.6,6.5,6.7,7.5,2305467,775848
11/20/21,US,230199950,,100,198835822,69.3,59.9,,100,20.2,,100,,40059368,11677939
11/20/21,Race_eth_NHWhite,96412982,56.5,41.9,88009345,48.9,44.6,57.4,44.3,28,69.3,57.4,67.2,24651013,6958396
11/20/21,Ages_65-74_yrs,32088783,13.9,13.9,28487134,95,89.3,14.3,14.3,42.6,30.3,14.3,23.8,12138372,2779193
11/20/21,Race_eth_NHAIAN,1521749,0.9,0.7,1272267,62.5,52.2,0.8,0.6,20,0.7,0.8,0.7,254751,74907
11/20/21,Race_eth_NHMult_Oth,10262127,6,4.5,9037174,95,95,5.9,4.5,24.7,6.3,5.9,5.3,2233427,550005
11/20/21,Race_eth_unknown,59702969,35,25.9,45462900,,,29.6,22.9,9.9,12.6,29.7,12.7,4482241,1317332
11/19/21,Race_eth_NHNHOPI,528367,0.3,0.2,478522,56.9,51.5,0.3,0.2,14.5,0.2,0.3,0.2,69368,21294
11/19/21,Ages_18-24_yrs,20744144,9,9,17621453,67.8,57.6,8.9,8.9,4,1.8,8.9,2.6,696224,289283
11/19/21,Sex_Female,119196477,52.4,51.9,103722648,70.7,61.5,52.6,52.2,21.4,56.4,52.6,56.2,22191140,6316770
11/19/21,Race_eth_NHMult_Oth,10239185,6,4.5,9032077,95,95,5.9,4.5,24.4,6.3,5.9,5.3,2200214,529221
11/19/21,Ages_5-11_yrs,3662698,1.6,1.6,132329,12.7,0.5,0.1,0.1,0,0,0,0,0,0
11/19/21,Race_eth_unknown,59603054,35,25.9,45444687,,,29.6,22.9,9.7,12.6,29.7,12.7,4413974,1273669
11/19/21,Race_eth_NHWhite,96229857,56.6,41.9,87971248,48.8,44.6,57.4,44.3,27.6,69.4,57.4,67.4,24272462,6732823
11/19/21,Ages_75+_yrs,21846519,9.5,9.5,19232739,95,84,9.7,9.7,47.2,23,9.7,18.2,9070838,2047826
11/19/21,Ages_40-49_yrs,32322644,14.1,14.1,28618530,79.2,70.2,14.4,14.4,13.5,9.8,14.4,12.6,3877369,1416926
11/19/21,Race_eth_NHBlack,16988366,10,7.4,14998487,41.2,36.4,9.8,7.5,16.1,6.9,9.8,7.5,2419904,750891
11/19/21,Race_eth_Hispanic,33645343,19.8,14.6,29310165,52.8,46,19.1,14.7,12,10.1,19.1,11.5,3517298,1144758
11/19/21,Age_known,229716873,99.9,99.9,198729330,,,99.9,99.9,19.8,99.9,99.9,99.9,39392179,11267803
11/19/21,Race_eth_NHAsian,10988338,6.5,4.8,10228022,57.8,53.8,6.7,5.1,22,6.4,6.7,7.4,2247595,742122
11/19/21,Race_eth_NHAIAN,1518116,0.9,0.7,1271783,62.3,52.2,0.8,0.6,19.8,0.7,0.8,0.7,251364,73025
11/19/21,US,229740650,,100,198735072,69.2,59.9,,100,19.8,,100,,39392179,11267803
11/19/21,Ages_25-39_yrs,48773127,21.2,21.2,42232983,71.3,61.8,21.3,21.3,9.7,10.4,21.3,13.5,4108340,1521969
11/19/21,Sex_unknown,2076657,0.9,0.9,1475463,,,0.7,0.7,4.8,0.2,0.7,0.2,71109,24508
11/19/21,Ages_<5yrs,9135,0,0,2644,0,0,0,0,0,0,0,0,0,0
11/19/21,Sex_known,227663993,99.9,99.1,197259609,,,99.9,99.3,19.9,99.9,99.9,99.9,39321070,11243295
11/19/21,Ages_12-17_yrs,15418525,6.7,6.7,13173033,60.9,52.1,6.6,6.6,0.3,0.1,6.6,0.1,44680,8621
11/19/21,Age_unknown,23777,0,0,5742,,,0,0,0,0,0,0,0,0
11/19/21,Sex_Male,108467516,47.6,47.2,93536961,66.4,57.2,47.4,47.1,18.3,43.6,47.4,43.8,17129930,4926525
11/19/21,Ages_<12yrs,3676500,1.6,1.6,136143,7.6,0.3,0.1,0.1,0,0,0,0,0,0
11/19/21,Ages_50-64_yrs,54866339,23.9,23.9,49234344,86.2,77.3,24.8,24.8,19.4,24.3,24.8,28.8,9560314,3250335
11/19/21,Race_eth_known,170137572,99.9,74.1,153290304,,,99.9,77.1,22.8,99.9,99.9,99.9,34978205,9994134
11/19/21,Ages_16-17_yrs,5465005,2.4,2.4,4759707,65.1,56.7,2.4,2.4,0.5,0.1,2.4,0.1,24109,6314
11/19/21,Ages_65-74_yrs,32069075,14,14,28480105,95,89.3,14.3,14.3,42.3,30.6,14.3,24.3,12034414,2732843
